dates,s1,s2,s3,s4,s5,s6
1981-10-21,-2.288494110107422,-1.0586605072021484,-0.37218642234802246,0.15472248196601868,-2.484872341156006,-0.897041916847229
1981-10-22,-2.3118083477020264,-1.8753187656402588,-0.31494560837745667,0.18161025643348694,-2.4387505054473877,-1.13621187210083
1981-10-23,-2.0540521144866943,-2.311084032058716,-0.12622910737991333,0.2091328203678131,-2.341431140899658,-1.0343154668807983
1981-10-24,-1.815327763557434,-1.9559720754623413,0.043939944356679916,-0.2327556163072586,-3.242943048477173,-0.7313855290412903
1981-10-25,-1.7155622243881226,-0.7700237035751343,0.005498915445059538,-0.4640766382217407,-3.123307704925537,-0.45748230814933777
1981-10-26,-1.6448546648025513,-0.8332452178001404,-0.17154446244239807,-1.11484956741333,-2.9825968742370605,-0.332589328289032
1981-10-27,-1.6931949853897095,-2.4156453609466553,-0.2772292196750641,-1.2650755643844604,-2.840841293334961,-0.11673557013273239
1981-10-28,-1.6706048250198364,-2.567262649536133,-0.14160338044166565,-1.2547351121902466,-2.4580929279327393,-0.37991735339164734
1981-10-29,-2.037100315093994,-2.5180976390838623,-0.09468480944633484,-1.2239190340042114,-2.3343632221221924,-0.45220211148262024
1981-10-30,-2.182751178741455,-2.3382086753845215,-0.01651006191968918,-1.2425578832626343,-2.1797473430633545,-0.4735634922981262
1981-10-31,-2.1475298404693604,-2.427549362182617,-0.05710509419441223,-1.1607341766357422,-2.014216423034668,-0.9140536189079285
1981-11-01,-2.171513080596924,-2.4662249088287354,-0.1665145307779312,-1.0484400987625122,-1.867872953414917,-0.9136466383934021
1981-11-02,-2.1046712398529053,-2.324190616607666,-0.704787015914917,-1.1456812620162964,-2.080756902694702,-0.9624451994895935
1981-11-03,-2.1070644855499268,-2.121493101119995,-0.8218885064125061,-1.1125075817108154,-1.992877721786499,-1.250381350517273
1981-11-04,-2.078712224960327,-2.138153076171875,-0.8379208445549011,-1.0788785219192505,-1.8542791604995728,-0.6775314211845398
1981-11-05,-1.9196655750274658,-3.4342200756073,-0.7728762626647949,-1.114848017692566,-1.8250699043273926,-0.5239156484603882
1981-11-06,-1.6898870468139648,-3.249645471572876,-0.786823034286499,-1.1604344844818115,-1.7852076292037964,-0.5795034170150757
1981-11-07,-1.8594657182693481,-3.194528102874756,-0.8797956109046936,-1.155656337738037,-1.8147841691970825,-0.6244070529937744
1981-11-08,-1.8283917903900146,-2.988830327987671,-0.9217626452445984,-1.1004993915557861,-1.853846549987793,-0.5685610175132751
1981-11-09,-1.7467163801193237,-2.9726016521453857,-1.1328519582748413,-0.914993405342102,-1.7224470376968384,-0.5720219612121582
1981-11-10,-1.6444352865219116,-2.845846176147461,-1.3030463457107544,-0.8691439032554626,-1.5705935955047607,-0.7048503160476685
1981-11-11,-1.6216121912002563,-2.5486197471618652,-1.3223652839660645,-0.8230137228965759,-1.4183510541915894,-1.0670140981674194
1981-11-12,-1.7182527780532837,-2.1409425735473633,-1.6108886003494263,-0.7865682244300842,-1.5657520294189453,-1.0085424184799194
1981-11-13,-1.8343786001205444,-2.062809944152832,-1.5686156749725342,-1.1098607778549194,-1.7628724575042725,-0.9394927024841309
1981-11-14,-1.750046730041504,-1.9742484092712402,-1.425624132156372,-1.1528936624526978,-1.6697306632995605,-0.9198554754257202
1981-11-15,-1.645247220993042,-1.9053106307983398,-1.461918830871582,-1.025668978691101,-1.5563915967941284,-0.8296591639518738
1981-11-16,-1.5200388431549072,-2.475984573364258,-0.6275485157966614,-0.9782341718673706,-1.5128666162490845,-0.8289617896080017
1981-11-17,-1.484434962272644,-2.55631947517395,-0.21252810955047607,-0.9205794930458069,-1.379227876663208,-0.6577163934707642
1981-11-18,-1.39847993850708,-2.526313066482544,-0.08692030608654022,-0.8527219295501709,-1.265536904335022,-0.6860337257385254
1981-11-19,-1.3421581983566284,-2.466036796569824,-0.22076353430747986,-0.8647056221961975,-1.2518258094787598,-1.023862361907959
1981-11-20,-1.2755508422851562,-2.3754537105560303,-0.25404879450798035,-0.8465318083763123,-1.2181144952774048,-0.37129977345466614
1981-11-21,-1.1986862421035767,-2.324625015258789,-0.336899071931839,-0.7981871962547302,-1.1944776773452759,-0.5182875394821167
1981-11-22,-1.13155198097229,-2.143561601638794,-0.4192727208137512,-0.7197501063346863,-1.1609416007995605,-0.44492223858833313
1981-11-23,-1.114185094833374,-1.9423030614852905,-0.5912343859672546,-0.6511854529380798,-1.107572317123413,-0.41117727756500244
1981-11-24,-1.0666584968566895,-1.7608518600463867,-0.6228415369987488,-0.602550745010376,-1.044394612312317,0.08286145329475403
1981-11-25,-1.2189509868621826,-1.9992562532424927,-0.5141322612762451,-0.6138414740562439,-1.0214720964431763,0.13723620772361755
1981-11-26,-1.2210854291915894,-1.9475185871124268,-0.5250934362411499,-0.5750591158866882,-0.9988111257553101,0.06191953271627426
1981-11-27,-0.9231579899787903,-1.6456716060638428,-0.4458327889442444,-0.14625532925128937,-0.946519136428833,-0.1831832379102707
1981-11-28,-0.745119571685791,-1.5437517166137695,-0.22630934417247772,0.3325866758823395,-0.8546009659767151,-0.18803255259990692
1981-11-29,-0.9470700025558472,-1.301756501197815,-0.17665059864521027,0.4613945484161377,-0.8231077790260315,0.1673109382390976
1981-11-30,-0.8789834380149841,-1.3697222471237183,-0.09682170301675797,0.4202045500278473,-0.6821014881134033,0.0028475949075073004
1981-12-01,-0.7809095978736877,-1.8976978063583374,-0.21690264344215393,0.35899314284324646,-0.5816208124160767,0.11853984743356705
1981-12-02,-0.7028654217720032,-1.7556719779968262,-0.32694047689437866,0.3177514672279358,-0.5816773176193237,0.7243843078613281
1981-12-03,-0.614911675453186,-1.5636643171310425,-0.3669150769710541,0.24641330540180206,-0.29233136773109436,1.3803224563598633
1981-12-04,-0.48704811930656433,-1.5117321014404297,-0.27692851424217224,0.20498931407928467,-0.2136576771736145,0.7963204979896545
1981-12-05,-0.3992902934551239,-0.599899411201477,-0.21699239313602448,0.14347434043884277,-0.06567103415727615,0.19238455593585968
1981-12-06,-0.4017159938812256,-0.3881577253341675,0.5928840637207031,0.07183033972978592,0.05157860741019249,0.418495237827301
1981-12-07,-0.48431384563446045,-0.1465507298707962,0.7226086258888245,0.07005707919597626,0.11805860698223114,0.6845879554748535
1981-12-08,-0.39714324474334717,0.18489494919776917,0.8221672773361206,0.1781153380870819,0.013699926435947418,0.8406738638877869
1981-12-09,-0.32022562623023987,-0.033828943967819214,1.201519250869751,0.19600623846054077,-0.05154913663864136,-0.5132969617843628
1981-12-10,-0.2735482454299927,-0.2327696979045868,1.410614013671875,0.5437260270118713,-0.047671664506196976,-0.4573366343975067
1981-12-11,-0.24719102680683136,-0.33196473121643066,1.4994314908981323,0.6212515234947205,0.06523722410202026,-0.4214937686920166
1981-12-12,-0.35113734006881714,-0.4113940894603729,1.4779433012008667,0.6685253381729126,0.17714983224868774,-0.49575966596603394
1981-12-13,-0.3054778575897217,-0.4510926306247711,1.436077356338501,0.39555254578590393,1.1280204057693481,-0.26014629006385803
1981-12-14,-0.22016532719135284,-0.6310767531394958,1.253830909729004,0.36234432458877563,1.4778048992156982,-0.2947571277618408
1981-12-15,-0.1753060668706894,-0.8914337754249573,1.171156406402588,0.4188593626022339,1.62648606300354,-0.25952959060668945
1981-12-16,-0.11086958646774292,-0.8021029233932495,0.9580051898956299,0.3751090466976166,1.4239985942840576,-0.5045255422592163
1981-12-17,-0.036893658339977264,-0.7831517457962036,0.8143517374992371,0.4210180938243866,1.4502882957458496,-0.3297885060310364
1981-12-18,0.08657190948724747,-0.7146084904670715,0.8201147317886353,0.4766139090061188,1.5453414916992188,-0.2753216028213501
1981-12-19,0.2195213884115219,-0.6564635038375854,0.8053351044654846,0.4718726575374603,1.57914400100708,-0.17116697132587433
1981-12-20,-0.34809473156929016,-1.1387691497802734,0.8099231719970703,0.4367767572402954,1.4315998554229736,-0.347336083650589
1981-12-21,-0.38629281520843506,-1.3315315246582031,0.7538554072380066,0.44128677248954773,1.3926784992218018,-0.2638452649116516
1981-12-22,-0.32509279251098633,-1.4048172235488892,0.7670695781707764,0.47543779015541077,1.4223628044128418,-0.3007241487503052
1981-12-23,-0.42453140020370483,-0.9585637450218201,0.7995718121528625,0.44915637373924255,1.4106292724609375,-0.3579912483692169
1981-12-24,-0.4746440649032593,-0.24288515746593475,0.8013075590133667,0.47247302532196045,1.4073971509933472,-0.7257101535797119
1981-12-25,-0.17540858685970306,0.01224618311971426,0.8022394776344299,0.555351197719574,1.4226384162902832,-0.7238514423370361
1981-12-26,-0.06692095845937729,0.1768031120300293,0.8923280239105225,0.5977995991706848,1.4963552951812744,-0.6924968957901001
1981-12-27,0.01082675252109766,-0.19921815395355225,0.8215377330780029,0.5697429180145264,1.568482756614685,-0.5816217064857483
1981-12-28,0.1578146517276764,-0.015894468873739243,0.8098344206809998,0.5612230896949768,1.5389482975006104,-0.6712486147880554
1981-12-29,0.03402062878012657,0.04682080075144768,0.797185480594635,0.6722004413604736,1.527802586555481,-0.5114502906799316
1981-12-30,0.07939106225967407,0.018843859434127808,0.8235647082328796,0.7126880288124084,1.6149057149887085,-0.3722088634967804
1981-12-31,0.14393727481365204,-0.18981246650218964,0.5389314889907837,0.3026048541069031,1.6103118658065796,-0.6435624957084656
1982-01-01,0.11761833727359772,-0.29917052388191223,0.45323091745376587,0.3320119082927704,1.4739478826522827,-0.555514931678772
1982-01-02,0.31037652492523193,-0.23927444219589233,0.386466920375824,0.39086034893989563,1.4158021211624146,-0.49810391664505005
1982-01-03,0.43223974108695984,-0.16010832786560059,-0.07142819464206696,0.449106365442276,1.3758132457733154,-0.4113853871822357
1982-01-04,0.5931386351585388,-0.30174392461776733,-0.0504620335996151,0.2567967176437378,1.703954815864563,0.2446875125169754
1982-01-05,0.9731029272079468,-0.4241502285003662,0.039328865706920624,0.22389043867588043,1.910174012184143,0.570037305355072
1982-01-06,1.0920368432998657,-0.5773655772209167,0.13788390159606934,0.24035769701004028,2.0345089435577393,0.7946526408195496
1982-01-07,1.1600000858306885,-0.27138906717300415,0.13518553972244263,0.25619691610336304,2.0368590354919434,0.39852240681648254
1982-01-08,1.1769084930419922,-0.3762963116168976,0.21122518181800842,0.2513749897480011,2.037220001220703,0.3816247284412384
1982-01-09,1.1827478408813477,-0.5320602655410767,0.3159530758857727,0.285906583070755,1.935555338859558,2.3839221000671387
1982-01-10,1.1275076866149902,-0.5486974716186523,0.43935897946357727,0.3898078501224518,1.8318730592727661,4.025418758392334
1982-01-11,0.9111600518226624,-0.5762511491775513,0.5313634276390076,0.3729717433452606,1.8260893821716309,4.056062698364258
1982-01-12,0.7936927080154419,-0.47475573420524597,0.5419788360595703,0.4254794716835022,1.7982120513916016,3.5958590507507324
1982-01-13,0.7450853586196899,-0.5341768264770508,0.571151077747345,0.4572610557079315,1.718184232711792,3.494792938232422
1982-01-14,0.7553071975708008,0.18543940782546997,0.6488800644874573,0.5283322334289551,1.7160147428512573,3.5328123569488525
1982-01-15,0.6743434071540833,0.28408148884773254,0.7151086330413818,0.5086759328842163,1.6816617250442505,3.289883613586426
1982-01-16,0.762152910232544,0.3817271590232849,0.7597986459732056,0.578272819519043,1.7250851392745972,3.316066265106201
1982-01-17,0.8287435173988342,0.24834831058979034,0.6729671359062195,0.6371356248855591,1.6262896060943604,3.3912477493286133
1982-01-18,0.7840993404388428,0.23393431305885315,0.7545437812805176,0.6551930904388428,1.6352204084396362,3.115476369857788
1982-01-19,0.048153262585401535,0.09847842901945114,0.804550290107727,0.5724972486495972,1.5819019079208374,2.8587276935577393
1982-01-20,0.18094496428966522,0.2019498646259308,0.7828903794288635,0.5790091156959534,1.5862454175949097,2.610912322998047
1982-01-21,0.302420437335968,0.13435961306095123,0.8196038603782654,0.6447190046310425,1.5982716083526611,2.432101011276245
1982-01-22,0.43258097767829895,-0.06432982534170151,1.0346295833587646,0.669640839099884,1.5479518175125122,2.2222390174865723
1982-01-23,0.37139657139778137,-0.31411656737327576,1.1679325103759766,0.6937116980552673,1.5552300214767456,2.5112767219543457
1982-01-24,0.2788534164428711,-0.19503255188465118,0.9695186018943787,0.8269678354263306,1.6201473474502563,2.219270944595337
1982-01-25,0.26491987705230713,-0.8670960068702698,0.9593526721000671,0.7993800044059753,1.6326686143875122,1.1961194276809692
1982-01-26,0.24959278106689453,-0.8303211331367493,1.0273951292037964,0.870917797088623,1.6627521514892578,1.1818562746047974
1982-01-27,-0.1271294802427292,-0.8447010517120361,0.9536522626876831,0.8116218447685242,1.6704020500183105,1.2164736986160278
1982-01-28,-0.10528339445590973,0.7197250723838806,0.9380831122398376,0.7814562320709229,1.6355513334274292,1.1499310731887817
1982-01-29,-0.06488924473524094,0.8729844093322754,0.9206679463386536,0.7704023718833923,1.6882493495941162,0.1622050702571869
1982-01-30,-0.005931423511356115,0.9350103735923767,0.9813719987869263,0.738473653793335,1.6884660720825195,0.04331943392753601
1982-01-31,0.07154503464698792,0.4358198642730713,1.0201985836029053,0.755669116973877,1.6061571836471558,0.09321624040603638
1982-02-01,-0.17247027158737183,-0.06457120180130005,1.0371274948120117,0.7619220018386841,1.611352562904358,0.3418794870376587
1982-02-02,-0.15797388553619385,0.3637571334838867,1.052097201347351,0.7672954201698303,1.6139813661575317,0.1693301498889923
1982-02-03,-0.11498997360467911,0.15084721148014069,1.0651496648788452,0.761741578578949,1.6140615940093994,0.20555905997753143
1982-02-04,-0.023511745035648346,0.2166709303855896,1.1162134408950806,0.7952715158462524,1.6415801048278809,0.12050490081310272
1982-02-05,0.01641189493238926,0.15121403336524963,1.185312271118164,0.837848961353302,1.6565476655960083,0.10418731719255447
1982-02-06,0.05478742718696594,0.11450045555830002,1.2124003171920776,0.8494892120361328,1.6489137411117554,0.12656407058238983
1982-02-07,0.17159004509449005,-0.44355902075767517,1.2174499034881592,0.8302162885665894,1.6486979722976685,0.007660438772290945
1982-02-08,0.20683571696281433,-0.7728822827339172,1.1604969501495361,0.8699595332145691,1.6458817720413208,-0.09253209084272385
1982-02-09,0.1805029809474945,-0.9535260200500488,1.2714757919311523,0.8487483263015747,1.6304779052734375,0.3559429347515106
1982-02-10,0.11257090419530869,-0.8955026865005493,1.2203848361968994,0.8165954351425171,1.6224069595336914,0.5430765748023987
1982-02-11,-0.1269444078207016,-0.9388167858123779,1.1872327327728271,0.7834444046020508,1.6117442846298218,1.0588847398757935
1982-02-12,-0.18807637691497803,-0.6634628772735596,1.231972575187683,0.7593609690666199,1.6084634065628052,1.203313946723938
1982-02-13,-0.18084943294525146,-0.5894680023193359,1.2645949125289917,0.7442793250083923,1.5925397872924805,1.3863883018493652
1982-02-14,-0.015214293263852596,-0.6667904257774353,1.3151161670684814,0.7282159328460693,1.593968152999878,1.3981064558029175
1982-02-15,-0.09123346209526062,-0.7355247735977173,1.2934976816177368,0.7211458086967468,1.582776665687561,1.3884224891662598
1982-02-16,0.14110426604747772,-0.5755845904350281,1.3297330141067505,0.8031127452850342,1.5789214372634888,1.1873749494552612
1982-02-17,0.2817983627319336,-0.36702942848205566,1.3238050937652588,0.8540875911712646,1.5724517107009888,1.2048978805541992
1982-02-18,0.5808426737785339,-0.6798721551895142,1.325722336769104,0.9540536999702454,1.5733152627944946,1.0810283422470093
1982-02-19,0.718254804611206,-0.8140751719474792,1.285456895828247,0.9130055904388428,1.5615228414535522,0.335717111825943
1982-02-20,0.7539660930633545,-1.1696674823760986,1.3130158185958862,0.8809955716133118,1.5570945739746094,0.2990044057369232
1982-02-21,0.728010892868042,-1.326640009880066,1.338383674621582,0.9079480171203613,1.550021767616272,0.4508638083934784
1982-02-22,0.07040833681821823,-1.7650381326675415,1.3115650415420532,1.1039073467254639,1.540306806564331,0.3912949860095978
1982-02-23,0.32110220193862915,-1.9048175811767578,1.2825103998184204,1.1388546228408813,1.5279523134231567,0.2202674299478531
1982-02-24,0.42012226581573486,-1.8760167360305786,1.331261157989502,1.1427931785583496,1.5129622220993042,0.14779751002788544
1982-02-25,0.5874671339988708,-1.5986213684082031,1.307817816734314,1.1057122945785522,1.4953407049179077,0.023855607956647873
1982-02-26,0.7431174516677856,-1.4226089715957642,1.2721121311187744,1.1176377534866333,1.465083360671997,0.16847482323646545
1982-02-27,0.6970996856689453,-1.358021855354309,1.394214153289795,1.0985521078109741,1.4422156810760498,0.18162637948989868
1982-02-28,0.5993760824203491,-1.3048551082611084,1.414080023765564,1.0284353494644165,1.4167348146438599,0.19331130385398865
1982-03-01,0.51998370885849,-1.133074402809143,1.5216788053512573,0.9873046875,1.3886480331420898,0.1635175496339798
1982-03-02,0.3388662338256836,-1.4127179384231567,1.637082815170288,0.9551714658737183,1.3579639196395874,0.37227141857147217
1982-03-03,0.33608388900756836,-1.2437615394592285,1.580236554145813,0.992033839225769,1.3246914148330688,0.25954222679138184
1982-03-04,0.15162156522274017,-0.906234085559845,1.5211526155471802,0.9478683471679688,1.278861165046692,0.1253156065940857
1982-03-05,-0.2145194113254547,-0.5101203322410583,0.35982462763786316,0.9026932716369629,1.2404422760009766,0.14964357018470764
1982-03-06,-0.28235670924186707,-0.17541413009166718,0.3562627136707306,0.8765297532081604,1.1994670629501343,-0.07753986120223999
1982-03-07,-0.32190757989883423,-0.18211273849010468,0.3504642844200134,0.8693490624427795,1.1559473276138306,-0.18620988726615906
1982-03-08,-0.29309961199760437,-0.17022882401943207,0.38240906596183777,0.8511545062065125,1.1098963022232056,0.06365383416414261
1982-03-09,-0.27597707509994507,0.8902693390846252,0.422161728143692,0.9019656181335449,1.061327338218689,0.06203548237681389
1982-03-10,-0.4405190944671631,0.7693735361099243,0.5396715402603149,0.9617876410484314,1.0102550983428955,0.11896361410617828
1982-03-11,-0.4967432916164398,0.7670443058013916,0.5849484205245972,0.9006186127662659,0.9566945433616638,-0.3756377696990967
1982-03-12,-0.5346106886863708,0.8233488202095032,0.6179941892623901,0.8684252500534058,0.9006615877151489,-0.30168062448501587
1982-03-13,-0.5341575741767883,0.8082556128501892,0.668843150138855,0.8452832102775574,0.8421728610992432,-0.27921929955482483
1982-03-14,-0.2053389698266983,0.9117717146873474,0.6574839949607849,0.8011365532875061,0.7812456488609314,0.13175085186958313
1982-03-15,-0.14815478026866913,0.9239105582237244,0.6838985681533813,0.846005380153656,0.7178980112075806,0.2912788987159729
1982-03-16,-0.1626470386981964,1.0346797704696655,0.708115816116333,0.7798818945884705,0.6721377968788147,0.2193264663219452
1982-03-17,-0.28875601291656494,0.9140680432319641,0.6601666212081909,0.7228270769119263,0.6239954233169556,0.21588484942913055
1982-03-18,-0.2064666450023651,0.6621180772781372,0.6500140428543091,0.6747849583625793,0.5935105681419373,0.13102519512176514
1982-03-19,-0.2058097869157791,0.5587741136550903,0.6877073645591736,0.6657596230506897,0.5606846809387207,0.2546688914299011
1982-03-20,-0.26675719022750854,0.3541041314601898,0.8232439160346985,0.625810444355011,0.9655112028121948,0.6768781542778015
1982-03-21,-0.3993094861507416,0.21809834241867065,0.6866082549095154,0.574901819229126,1.0480637550354004,0.8376302123069763
1982-03-22,-0.3534264862537384,0.18073272705078125,0.6678259372711182,0.5330594778060913,1.0183565616607666,0.9169539213180542
1982-03-23,-0.3391505777835846,0.7120471000671387,0.3869340717792511,0.5002593398094177,0.336374431848526,0.9648431539535522
1982-03-24,-0.40642842650413513,0.8620377779006958,0.2639276385307312,0.4565497636795044,0.19217444956302643,0.2512935996055603
1982-03-25,-0.535260021686554,0.8007270693778992,0.3687962591648102,0.38188764452934265,0.07577183097600937,-0.8036743998527527
1982-03-26,-0.6956350207328796,0.6981071829795837,0.48158255219459534,0.35632792115211487,-0.08281513303518295,-0.9400742053985596
1982-03-27,-0.8075549006462097,0.7142219543457031,0.5622614622116089,0.7298537492752075,-0.14354555308818817,-0.9578552842140198
1982-03-28,-0.6510061025619507,0.7490447759628296,0.5009233355522156,0.7424936890602112,-0.2063986361026764,-0.6470484733581543
1982-03-29,-0.4459463357925415,0.7825666069984436,0.04752224311232567,0.7142327427864075,-0.2813566327095032,-0.49763527512550354
1982-03-30,-0.34235623478889465,0.06485922634601593,0.0720692127943039,0.6051011681556702,-0.3583511412143707,-0.3095944821834564
1982-03-31,-0.3102843165397644,0.03590574488043785,0.07461117208003998,0.4950636923313141,-0.4574034512042999,-0.25289952754974365
1982-04-01,-0.44966140389442444,0.015694523230195045,0.01515659224241972,0.40417927503585815,-0.5184561610221863,-0.1276198923587799
1982-04-02,-0.7804924249649048,-0.44571369886398315,-0.07627812027931213,0.3224472999572754,-0.4115048944950104,0.006348705850541592
1982-04-03,-0.9027684926986694,-0.9783725738525391,-0.13967721164226532,0.24984662234783173,-0.466505765914917,-0.061035532504320145
1982-04-04,-1.0664434432983398,0.40778183937072754,-0.16501212120056152,0.18641744554042816,-0.523393452167511,-0.4397468864917755
1982-04-05,-1.4015368223190308,0.5327697992324829,-0.15229400992393494,0.1321696788072586,-0.5322095155715942,-0.449781209230423
1982-04-06,-1.5080385208129883,0.13656441867351532,-0.18145900964736938,0.10707195848226547,-0.6528337597846985,-0.9011241793632507
1982-04-07,-1.4358890056610107,-0.7807901501655579,-0.24250735342502594,-0.03879818692803383,-0.7153117060661316,-1.0037550926208496
1982-04-08,-1.1650820970535278,-0.8592944741249084,-0.2254326343536377,-0.06550091505050659,-0.7695671319961548,-1.0376598834991455
1982-04-09,-1.115644097328186,-1.0389366149902344,-0.11019372940063477,-0.002963102888315916,-0.7055808901786804,-0.8728514313697815
1982-04-10,-1.1375023126602173,-0.9496762752532959,-0.4667758047580719,0.018790950998663902,-0.7732880711555481,-0.7392966151237488
